"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id","external_gene_name","chromosome_name","description"
"ENSOARG00000016098",415.157480226268,-2.26326168319071,0.400836017282915,-5.6463530860633,1.63887087636465e-08,5.54233352968996e-05,"ENSOARG00000016098","","20","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5Q3J8]"
"ENSOARG00000016225",83.9082703392603,1.10489947232072,0.283698132753364,3.89463075275603,9.83484303359737e-05,0.0125035609665487,"ENSOARG00000016225","SFXN3","22","sideroflexin 3 [Source:HGNC Symbol;Acc:HGNC:16087]"
"ENSOARG00000016322",276.869282500675,1.37731051045954,0.363662738261254,3.78732920794895,0.000152275286326413,0.016719628678528,"ENSOARG00000016322","ANGPTL1","12","angiopoietin-like 1 [Source:HGNC Symbol;Acc:HGNC:489]"
"ENSOARG00000016391",9.548410430337,1.60810115008627,0.40566141578273,3.96414617590241,7.36591090587265e-05,0.0104664023115463,"ENSOARG00000016391","GLP1R","20","glucagon-like peptide 1 receptor [Source:HGNC Symbol;Acc:HGNC:4324]"
"ENSOARG00000016626",510.247651964878,1.09805089780895,0.262942084951891,4.17601806880727,2.96656265930484e-05,0.00583274511699831,"ENSOARG00000016626","RARG","3","retinoic acid receptor, gamma [Source:HGNC Symbol;Acc:HGNC:9866]"
"ENSOARG00000016786",2369.10605315942,-1.5085264916166,0.397961620186506,-3.79063310404061,0.000150263781107853,0.0166267893066719,"ENSOARG00000016786","KRT8","3","keratin 8, type II [Source:HGNC Symbol;Acc:HGNC:6446]"
"ENSOARG00000016825",72.57185422157,-1.44221003839427,0.405164056085478,-3.55957054119826,0.000371461748618796,0.0284210258253178,"ENSOARG00000016825","ADAMTS19","5","ADAM metallopeptidase with thrombospondin type 1 motif, 19 [Source:HGNC Symbol;Acc:HGNC:17111]"
"ENSOARG00000016834",3226.76698624271,0.771591184765682,0.219939547874931,3.50819664867388,0.000451155428877393,0.0323245218088468,"ENSOARG00000016834","SSFA2","2","sperm specific antigen 2 [Source:HGNC Symbol;Acc:HGNC:11319]"
"ENSOARG00000016842",354.373421806953,1.18761891431492,0.317410911659782,3.74158187601275,0.000182865580602223,0.018854110380506,"ENSOARG00000016842","MCTP1","5","multiple C2 domains, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:26183]"
"ENSOARG00000017011",1248.63618160927,1.3775335339427,0.362005941435325,3.80527879868735,0.000141644552357614,0.015967118238766,"ENSOARG00000017011","CYP7B1","9","cytochrome P450, family 7, subfamily B, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:2652]"
"ENSOARG00000017040",1776.83379517367,-1.17119485745645,0.347596210096175,-3.36941204604158,0.000753287277179422,0.0451678530844924,"ENSOARG00000017040","STBD1","6","starch binding domain 1 [Source:HGNC Symbol;Acc:HGNC:24854]"
"ENSOARG00000017163",10.3902205358801,1.58474283783719,0.399544835758747,3.96637046960628,7.29754051881484e-05,0.0104664023115463,"ENSOARG00000017163","","3",""
"ENSOARG00000017181",545.149170275751,-0.787932237094214,0.234985480083344,-3.35311031479371,0.000799088505160474,0.0468406561504852,"ENSOARG00000017181","CCDC158","6","coiled-coil domain containing 158 [Source:HGNC Symbol;Acc:HGNC:26374]"
"ENSOARG00000017237",207.802349603932,1.90867629174988,0.393217802905102,4.8539925650582,1.21000274446824e-06,0.000852497350258898,"ENSOARG00000017237","PRDM16","12","PR domain containing 16 [Source:HGNC Symbol;Acc:HGNC:14000]"
"ENSOARG00000017242",541.303045393785,1.18137370317967,0.286572628599077,4.12242337642247,3.74907335690616e-05,0.00661764995173314,"ENSOARG00000017242","ACVRL1","3","activin A receptor type II-like 1 [Source:HGNC Symbol;Acc:HGNC:175]"
"ENSOARG00000017251",2604.64242403862,1.13306065076646,0.324402098094384,3.49276609930184,0.000478045037386716,0.0338211863479999,"ENSOARG00000017251","","5","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5Q725]"
"ENSOARG00000017490",398.659354530439,1.44991542564116,0.388745802058336,3.7297262580435,0.00019168791042416,0.0194086878883959,"ENSOARG00000017490","THBS4","7","thrombospondin 4 [Source:HGNC Symbol;Acc:HGNC:11788]"
"ENSOARG00000017532",9.61095828667282,1.43813677258613,0.402097129295173,3.57659049968103,0.000348104837985834,0.0273772311883836,"ENSOARG00000017532","","24","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5Q7X6]"
"ENSOARG00000017791",721.77959735242,1.00558325273204,0.269279778113522,3.73434373638005,0.000188205302061183,0.0191708641720033,"ENSOARG00000017791","FGD5","19","FYVE, RhoGEF and PH domain containing 5 [Source:HGNC Symbol;Acc:HGNC:19117]"
"ENSOARG00000017823",7306.06604698768,1.24067245739905,0.346838587842189,3.57708888482603,0.000347442055992235,0.0273772311883836,"ENSOARG00000017823","DCBLD2","1","discoidin, CUB and LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24627]"
"ENSOARG00000017882",42.2808628574935,-1.56198195648758,0.336609144473169,-4.64034320556639,3.47831008297341e-06,0.00158958770791885,"ENSOARG00000017882","","X","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5Q8Z4]"
"ENSOARG00000017948",1689.17557507799,0.554336634502442,0.166693451206392,3.32548537744346,0.000882647299204898,0.0491917669331878,"ENSOARG00000017948","DOCK6","5","dedicator of cytokinesis 6 [Source:HGNC Symbol;Acc:HGNC:19189]"
"ENSOARG00000017964",89.7818082539212,1.20138294389509,0.333306876626134,3.60443491612284,0.000312832827414798,0.0253095228648652,"ENSOARG00000017964","IRX3","14","iroquois homeobox 3 [Source:HGNC Symbol;Acc:HGNC:14360]"
"ENSOARG00000018022",736.201895634956,1.20383833194464,0.345561404304294,3.48371755916516,0.000494501033714643,0.034481110393651,"ENSOARG00000018022","LMO2","15","LIM domain only 2 (rhombotin-like 1) [Source:HGNC Symbol;Acc:HGNC:6642]"
"ENSOARG00000018049",11.46105992631,1.33545650362872,0.399676084062812,3.34134704797309,0.000833729386600477,0.0477882379594151,"ENSOARG00000018049","","3","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5Q9I5]"
"ENSOARG00000018091",470.932754050764,1.08177569500135,0.323621279660603,3.34272114656941,0.00082961221376622,0.0477139895325613,"ENSOARG00000018091","LPCAT2","14","lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]"
"ENSOARG00000018245",13.0660049854082,1.69803468494653,0.402459003760662,4.21914945144658,2.45225684414801e-05,0.00532724682367524,"ENSOARG00000018245","GCNT7","13","glucosaminyl (N-acetyl) transferase family member 7 [Source:HGNC Symbol;Acc:HGNC:16099]"
"ENSOARG00000018258",190.132808415696,1.32306495569216,0.328218060874743,4.0310546962773,5.5527118620124e-05,0.00877484157708109,"ENSOARG00000018258","SMAD6","7","SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]"
"ENSOARG00000018268",738.161440970797,1.56380058892687,0.364157089497645,4.29430219547321,1.75243642529319e-05,0.00423313535932608,"ENSOARG00000018268","","14","Carboxylic ester hydrolase  [Source:UniProtKB/TrEMBL;Acc:W5QA61]"
"ENSOARG00000018438",5094.30467568555,0.29222538662071,0.0814915377847163,3.58595989920707,0.000335840567914279,0.0268265911191321,"ENSOARG00000018438","MAGT1","X","magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:28880]"
"ENSOARG00000018504",252.563509182823,0.609293855360199,0.157700926563732,3.86360352241789,0.000111726511639064,0.0133984651440066,"ENSOARG00000018504","TPK1","4","thiamin pyrophosphokinase 1 [Source:HGNC Symbol;Acc:HGNC:17358]"
"ENSOARG00000018568",22.0880240636122,1.75248056592693,0.379338017859003,4.61983899166761,3.8403794528057e-06,0.00161233239016538,"ENSOARG00000018568","GRIP2","19","glutamate receptor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23841]"
"ENSOARG00000018795",75.6193360307301,1.79836593618774,0.387247854350396,4.64396617304564,3.41783546132957e-06,0.00158958770791885,"ENSOARG00000018795","NTNG1","1","netrin G1 [Source:HGNC Symbol;Acc:HGNC:23319]"
"ENSOARG00000018906",270.164227385923,1.73513943766786,0.371831535143049,4.66646659487965,3.06423435180879e-06,0.00152391584278632,"ENSOARG00000018906","HHLA2","1","HERV-H LTR-associating 2 [Source:HGNC Symbol;Acc:HGNC:4905]"
"ENSOARG00000018916",198.629890673138,1.51548073345231,0.368670246320182,4.11066732012907,3.94517275623394e-05,0.00680703327909793,"ENSOARG00000018916","MYH15","1","myosin, heavy chain 15 [Source:HGNC Symbol;Acc:HGNC:31073]"
"ENSOARG00000019102",307.191477168366,0.937418319172197,0.274488625283175,3.41514450081534,0.000637481830073598,0.0406761519423188,"ENSOARG00000019102","ADCY4","7","adenylate cyclase 4 [Source:HGNC Symbol;Acc:HGNC:235]"
"ENSOARG00000019122",338.58498325364,1.28633782088366,0.360475408509868,3.56844819512411,0.000359101837133942,0.0277262692424559,"ENSOARG00000019122","KLF2","5","Kruppel-like factor 2 [Source:HGNC Symbol;Acc:HGNC:6347]"
"ENSOARG00000019213",5.6933964554586,1.37357782100651,0.40501524043421,3.39142255371408,0.000695308107910491,0.0431878206609562,"ENSOARG00000019213","SYPL2","1","synaptophysin-like 2 [Source:HGNC Symbol;Acc:HGNC:27638]"
"ENSOARG00000019329",30792.1268952801,1.45323027597237,0.369824395511961,3.92951436846293,8.51175907207528e-05,0.0111570026472652,"ENSOARG00000019329","FN1","2","fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]"
"ENSOARG00000019333",23.7237057657771,1.36706513403246,0.385095576180341,3.54993725867226,0.000385322972696308,0.029023150161174,"ENSOARG00000019333","COL2A1","3","collagen, type II, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2200]"
"ENSOARG00000019400",579.770917401993,0.813259446880486,0.242179476330145,3.35808574369791,0.000784842635434458,0.0464017626662981,"ENSOARG00000019400","RAPGEF3","3","Rap guanine nucleotide exchange factor (GEF) 3 [Source:HGNC Symbol;Acc:HGNC:16629]"
"ENSOARG00000019768",154.560945121315,0.683577416808886,0.204123185712608,3.34884748355494,0.000811484524865038,0.0472458808382378,"ENSOARG00000019768","ADPRH","1","ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:HGNC:269]"
"ENSOARG00000019786",10.8309807896445,1.76913285062158,0.404976037803759,4.3684877263747,1.25109846923073e-05,0.00341488117681437,"ENSOARG00000019786","POPDC2","1","popeye domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17648]"
"ENSOARG00000019884",730.424889578948,1.16791677923551,0.326164379369883,3.58076127593027,0.00034259456537021,0.0271968615297881,"ENSOARG00000019884","CNTN1","3","contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]"
"ENSOARG00000019994",1657.67397842883,-2.04398209892641,0.380706561876234,-5.36891743828387,7.92106683284651e-08,0.000121761199160547,"ENSOARG00000019994","","3",""
"ENSOARG00000020008",66.4826990198987,-1.62577672964997,0.403697872488688,-4.02721153725061,5.64422488983479e-05,0.00883687024650152,"ENSOARG00000020008","","8","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5QFI6]"
"ENSOARG00000020032",26.4424393460043,1.45327977895962,0.350248160659661,4.14928596976069,3.33513954874648e-05,0.00627402195788443,"ENSOARG00000020032","","2",""
"ENSOARG00000020121",9.30259178283923,-1.42142993701692,0.404834821232569,-3.51113556064472,0.000446196799579964,0.032234489488486,"ENSOARG00000020121","CSTA","1","cystatin A (stefin A) [Source:HGNC Symbol;Acc:HGNC:2481]"
"ENSOARG00000020131",126.211038467441,1.34884377375195,0.267843013964498,5.03594905757271,4.75487013484981e-07,0.000502500619438596,"ENSOARG00000020131","TSPAN2","1","tetraspanin 2 [Source:HGNC Symbol;Acc:HGNC:20659]"
"ENSOARG00000020158",5361.11821302072,1.48405037579029,0.328584067874789,4.51650131848696,6.28697259335653e-06,0.00221471707460553,"ENSOARG00000020158","PTPRB","3","protein tyrosine phosphatase, receptor type, B [Source:HGNC Symbol;Acc:HGNC:9665]"
"ENSOARG00000020178",6.857226350969,1.36212828989365,0.405451216865276,3.35953681536554,0.000780732481065372,0.0463207211309978,"ENSOARG00000020178","ST8SIA1","3","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10869]"
"ENSOARG00000020185",4393.74088744974,1.50721594246942,0.363272751968848,4.14899255256741,3.33941673788869e-05,0.00627402195788443,"ENSOARG00000020185","","2",""
"ENSOARG00000020198",128.032336270305,0.945621058734334,0.252614347768169,3.74333867845921,0.000181591204789054,0.018854110380506,"ENSOARG00000020198","KCNMB4","3","potassium channel subfamily M regulatory beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:6289]"
"ENSOARG00000020214",1261.0452071828,0.910170966090844,0.23484431194048,3.87563555859732,0.000106346754152643,0.0130305598983119,"ENSOARG00000020214","KALRN","1","kalirin, RhoGEF kinase [Source:HGNC Symbol;Acc:HGNC:4814]"
"ENSOARG00000020215",44.8052967048586,1.32489664913087,0.387944318371288,3.41517219453865,0.000637417016409345,0.0406761519423188,"ENSOARG00000020215","","3","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5QG57]"
"ENSOARG00000020371",59.3968394612897,1.26473682002045,0.343879770439025,3.67784594716281,0.000235211941964322,0.0218381723164522,"ENSOARG00000020371","PIGZ","1","phosphatidylinositol glycan anchor biosynthesis, class Z [Source:HGNC Symbol;Acc:HGNC:30596]"
"ENSOARG00000020393",1049.76084739599,-1.69709840430234,0.404393692155942,-4.1966490507174,2.70893206597842e-05,0.00546062248244579,"ENSOARG00000020393","","3","Lysozyme  [Source:UniProtKB/TrEMBL;Acc:W5QGQ0]"
"ENSOARG00000020439",32.6742972251362,-1.36135390715001,0.401995468991194,-3.38649067504747,0.000707926823413582,0.0435284896621827,"ENSOARG00000020439","","3","Lysozyme  [Source:UniProtKB/TrEMBL;Acc:W5QGV4]"
"ENSOARG00000020451",528.057887994643,1.48361567094972,0.320875218024576,4.62365302027186,3.77040365187746e-06,0.00161233239016538,"ENSOARG00000020451","PDE3A","3","phosphodiesterase 3A, cGMP-inhibited [Source:HGNC Symbol;Acc:HGNC:8778]"
"ENSOARG00000020463",548.13295271761,0.952896377761405,0.264226951639209,3.60635571749905,0.000310527389696121,0.0253095228648652,"ENSOARG00000020463","TCF7L1","3","transcription factor 7-like 1 (T-cell specific, HMG-box) [Source:HGNC Symbol;Acc:HGNC:11640]"
"ENSOARG00000020469",7.64249577831548,1.75035355490336,0.404137865086835,4.3310803221254,1.48379538283708e-05,0.00380143880733216,"ENSOARG00000020469","CLDN16","1","claudin 16 [Source:HGNC Symbol;Acc:HGNC:2037]"
"ENSOARG00000020515",257.530397035603,-1.48125208895327,0.39079751598,-3.79033138232402,0.000150446434675073,0.0166267893066719,"ENSOARG00000020515","","3","Lysozyme  [Source:UniProtKB/TrEMBL;Acc:W5QH41]"
"ENSOARG00000020522",1273.82658975503,1.10808286067179,0.306252547694447,3.61819964932125,0.00029665951529778,0.0250810787208508,"ENSOARG00000020522","TIE1","1","tyrosine kinase with immunoglobulin-like and EGF-like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809]"
"ENSOARG00000020543",44.5942497297426,1.42713638037111,0.393415908941872,3.62755127063754,0.000286121970861508,0.0245887139818263,"ENSOARG00000020543","DGKG","1","diacylglycerol kinase, gamma 90kDa [Source:HGNC Symbol;Acc:HGNC:2853]"
"ENSOARG00000020689",254.008941948142,1.37516283464335,0.377532161961284,3.64250512459484,0.000269997601096464,0.0239025624970687,"ENSOARG00000020689","HTR2B","2","5-hydroxytryptamine (serotonin) receptor 2B, G protein-coupled [Source:HGNC Symbol;Acc:HGNC:5294]"
"ENSOARG00000020727",349.814082213851,1.41844235566215,0.323095223536368,4.3901681372349,1.13263049491731e-05,0.00326407636971752,"ENSOARG00000020727","RBPMS2","7","RNA binding protein with multiple splicing 2 [Source:HGNC Symbol;Acc:HGNC:19098]"
"ENSOARG00000020838",160.637314988021,-1.4645541839852,0.406040233332007,-3.60691888083829,0.000309854475726573,0.0253095228648652,"ENSOARG00000020838","GPRC5A","3","G protein-coupled receptor, class C, group 5, member A [Source:HGNC Symbol;Acc:HGNC:9836]"
"ENSOARG00000021018",7444.16026365316,0.909766260067055,0.257653762422714,3.53096439001138,0.000414047486511199,0.0307067059184994,"ENSOARG00000021018","FBN1","7","fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]"
"ENSOARG00000021037",1661.58041864129,1.00255764886147,0.301981791735161,3.31992748006713,0.000900408346592424,0.0499180483033813,"ENSOARG00000021037","","7","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5QIQ6]"
"ENSOARG00000021138",189.064260365975,-0.485678051469853,0.139900362419812,-3.47159966614263,0.000517367242303698,0.0354176627534949,"ENSOARG00000021138","","7","Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:W5QJ18]"
"ENSOARG00000021185",21.1817841557594,1.27607631966229,0.381355909534618,3.34615588157407,0.000819403167431193,0.0474245631255957,"ENSOARG00000021185","PLEKHD1","7","pleckstrin homology domain containing, family D (with coiled-coil domains) member 1 [Source:HGNC Symbol;Acc:HGNC:20148]"
"ENSOARG00000021920",122.044743494565,-0.729243722551154,0.21592287674159,-3.37733422949848,0.000731920553088344,0.0446788614879813,"ENSOARG00000021920","","2",""
"ENSOARG00000025214",3.86829922655054,1.50498879486533,0.388712778958966,3.87172451313777,0.000108068052848522,0.0131415647690124,"ENSOARG00000025214","","4",""
"ENSOARG00000025296",33.2242518806518,-1.32659794437911,0.344806807496488,-3.84736587427329,0.000119394602022926,0.0139230574179701,"ENSOARG00000025296","","5",""
"ENSOARG00000025412",272.517076878705,1.53020121135789,0.39340752349395,3.88960840852203,0.000100406108382105,0.0125760510120964,"ENSOARG00000025412","","12",""
"ENSOARG00000025549",10.4443858244536,1.38829580767366,0.401897222609965,3.45435531666009,0.000551610102724686,0.037118683892103,"ENSOARG00000025549","","1",""
"ENSOARG00000025717",2.11393254681931,1.52302921362298,0.399119080616583,3.81597695422155,0.000135645165081509,0.0153934503111627,"ENSOARG00000025717","","17",""
"ENSOARG00000025935",12.3632395397236,1.33023275598977,0.38760173757214,3.43195766954525,0.000599241083537823,0.0390722820724551,"ENSOARG00000025935","","3",""
"ENSOARG00000026322",4.39221762659982,1.73681996701907,0.3947995106341,4.39924549103292,1.08627889946371e-05,0.00322398182199258,"ENSOARG00000026322","","10",""
"ENSOARG00000026946",27.5404421027236,1.27697650971613,0.32473883220043,3.93231847593754,8.41305046120341e-05,0.0111570026472652,"ENSOARG00000026946","","14",""
